LAT,LON,ALLSKY_SFC_SW_DWN_avg_autumn,ALLSKY_SFC_SW_DWN_avg_spring,ALLSKY_SFC_SW_DWN_avg_summer,ALLSKY_SFC_SW_DWN_avg_winter,PSH_avg_autumn,PSH_avg_spring,PSH_avg_summer,PSH_avg_winter,GWETROOT_avg_autumn,GWETROOT_avg_spring,GWETROOT_avg_summer,GWETROOT_avg_winter,GWETTOP_avg_autumn,GWETTOP_avg_spring,GWETTOP_avg_summer,GWETTOP_avg_winter,PRECTOTCORR_avg_autumn,PRECTOTCORR_avg_spring,PRECTOTCORR_avg_summer,PRECTOTCORR_avg_winter,RH2M_avg_autumn,RH2M_avg_spring,RH2M_avg_summer,RH2M_avg_winter,T2M_avg_autumn,T2M_avg_spring,T2M_avg_summer,T2M_avg_winter,TSOIL1_avg_autumn,TSOIL1_avg_spring,TSOIL1_avg_summer,TSOIL1_avg_winter,TSOIL4_avg_autumn,TSOIL4_avg_spring,TSOIL4_avg_summer,TSOIL4_avg_winter,WS2M_avg_autumn,WS2M_avg_spring,WS2M_avg_summer,WS2M_avg_winter,City,GOV,land_cover,elevation,Distance_to_Nile_km,Distance_to_Nearest_Coast_km,Cluster
22.5,35.5,20.39487912087912,26.01921739130435,26.31569565217391,17.37,0.4893186813186813,0.6245869565217391,0.6315217391304347,0.4169179600886918,0.2167252747252747,0.2203260869565217,0.2122173913043478,0.2286252771618625,0.1039560439560439,0.1085217391304347,0.0616739130434782,0.1726164079822616,0.1936263736263736,0.1344565217391304,0.0216739130434782,0.2163192904656319,48.70320879120879,37.987021739130434,26.42932608695652,55.54126385809312,29.074,26.32671739130435,34.54632608695652,19.32572062084257,31.92767032967033,28.75728260869565,37.451260869565225,21.25436807095344,33.48536263736264,26.48567391304348,33.35632608695652,25.998226164079824,2.659736263736264,2.937891304347826,3.1965000000000003,2.8483148558758318,Ash-Shalatin,Al Bahr al Ahmar,Bare Areas,243.0,278.47749228695244,46.11802933493609,2
23.5,25.5,22.007626373626373,26.582500000000003,28.771521739130435,18.39088691796009,0.528065934065934,0.6379782608695651,0.6905434782608695,0.441330376940133,0.2164615384615384,0.2183260869565217,0.2139130434782608,0.2195787139689578,0.0533626373626373,0.064695652173913,0.0533043478260869,0.0597339246119733,0.0009010989010989,0.0320434782608695,0.0152608695652173,0.0060975609756097,31.708043956043955,20.661717391304347,21.02678260869565,43.337050997782704,22.241956043956044,22.093152173913044,29.36210869565217,11.39760532150776,23.959164835164835,23.087456521739128,31.27173913043478,12.219290465631929,26.333384615384617,19.581956521739134,27.03413043478261,17.59359201773836,3.2850989010989013,3.485195652173913,3.420804347826087,2.8841463414634148,Shurtah al-Dakhlah,Al Wadi al Jadid,Rainfed Croplands,771.0,581.02029751497,875.2692590550911,0
23.5,26.5,22.266,27.003717391304345,28.888760869565218,18.859866962305983,0.5344175824175824,0.6480217391304347,0.6932391304347826,0.4525498891352549,0.33,0.3315652173913043,0.3302826086956522,0.3301330376940133,0.0748131868131868,0.1,0.0760434782608695,0.0884257206208425,0.0014945054945054,0.0569782608695652,0.0278695652173913,0.0159423503325942,34.75232967032967,22.89232608695652,22.583760869565214,47.11294900221729,21.02967032967033,20.73769565217391,28.25382608695652,10.368713968957872,22.75138461538461,21.693891304347822,30.168000000000003,11.214279379157428,25.17432967032967,18.34710869565217,25.826108695652174,16.577472283813748,3.084923076923077,3.202282608695652,3.3169565217391304,2.845210643015521,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,774.0,495.47487205309545,828.9962265041688,0
23.5,27.5,21.916175824175827,26.82613043478261,28.850760869565217,18.53649667405765,0.525978021978022,0.6438043478260869,0.6923478260869566,0.4448558758314855,0.198,0.1995652173913043,0.1978478260869565,0.1996674057649667,0.0488131868131868,0.0664782608695652,0.0499347826086956,0.0572727272727272,0.0007472527472527,0.0206739130434782,0.0063478260869565,0.0078048780487804,32.667692307692306,21.84763043478261,20.706021739130435,45.35858093126386,23.52004395604396,22.591739130434785,30.919934782608696,12.291042128603104,24.828703296703296,23.19026086956522,32.33967391304348,12.85971175166297,27.19975824175824,19.902608695652177,27.76947826086956,18.249756097560976,3.597472527472527,3.276913043478261,3.733434782608696,2.966430155210643,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,460.0,413.95658795798937,738.894952516097,0
23.5,28.5,21.594373626373628,26.621695652173912,28.578978260869565,18.29223946784922,0.5183076923076924,0.6391956521739129,0.6856521739130435,0.4387139689578714,0.2,0.2,0.2,0.2,0.0461318681318681,0.0604782608695652,0.0439347826086956,0.0641019955654102,0.0009450549450549,0.0046521739130434,0.000891304347826,0.0119512195121951,30.74208791208791,20.46645652173913,19.40782608695652,43.03523281596452,25.27195604395604,24.10008695652174,32.49826086956522,13.63259423503326,26.603956043956043,24.6839347826087,33.86476086956522,14.26339246119734,28.881736263736265,21.39713043478261,29.321456521739133,19.77361419068736,3.787208791208792,3.405826086956522,3.888717391304348,2.990842572062084,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,290.0,333.90149897148035,651.929414217264,2
23.5,29.5,21.33923076923077,26.497108695652173,28.1285652173913,18.09219512195122,0.5121538461538462,0.6361739130434783,0.675,0.4343015521064302,0.2,0.2,0.2,0.2,0.045032967032967,0.0589782608695652,0.0430434782608695,0.061840354767184,0.0005054945054945,0.0032608695652173,0.0005,0.0110864745011086,30.109516483516483,20.14845652173913,19.061608695652176,42.09077605321507,25.766703296703295,24.42617391304348,32.86717391304348,14.034013303769402,27.137934065934065,25.06317391304348,34.27202173913043,14.72521064301552,29.350725274725274,21.805108695652176,29.72,20.2260088691796,3.821648351648352,3.490369565217391,3.933782608695652,3.0592461197339245,Baris Shurtah,Al Wadi al Jadid,Sparse Vegetation,248.0,248.0489937052358,563.9911438733602,2
23.5,30.5,21.335538461538462,26.64617391304348,28.161565217391303,18.18057649667406,0.512065934065934,0.6396086956521738,0.6757173913043478,0.4361862527716186,0.32,0.32,0.32,0.32,0.050043956043956,0.0619130434782608,0.0496086956521739,0.0623946784922394,0.0013846153846153,0.0018043478260869,6.521739130434782e-05,0.0066518847006651,29.307538461538464,19.19626086956522,18.56193478260869,40.4579822616408,26.82204395604396,25.39241304347826,33.73463043478261,14.97079822616408,28.587010989010988,26.465260869565217,35.447,16.088359201773837,30.6630989010989,23.14808695652174,30.890086956521746,21.61560975609756,3.8064615384615386,3.526717391304348,3.940108695652174,2.969778270509978,Baris Shurtah,Al Wadi al Jadid,Sparse Vegetation,154.0,173.4315946360395,474.6215130001031,2
23.5,31.5,21.35421978021978,26.923782608695653,28.15686956521739,18.485565410199555,0.5125934065934066,0.6461956521739131,0.6758913043478261,0.4439246119733925,0.32,0.32,0.32,0.32,0.0492307692307692,0.0560869565217391,0.0474347826086956,0.0583813747228381,0.0022197802197802,0.0006086956521739,6.521739130434783e-05,0.0034368070953436,28.646791208791207,18.842021739130438,18.726434782608692,39.69946784922394,27.014615384615382,25.38228260869565,33.420043478260865,15.10157427937916,28.60810989010989,26.244847826086957,34.876652173913044,16.018625277161863,30.48334065934066,23.00226086956522,30.53371739130435,21.538248337028826,3.697934065934066,3.536586956521739,3.949217391304348,3.0084478935698447,Baris Shurtah,Al Wadi al Jadid,Bare Areas,348.0,104.82512280266504,384.4734325466072,2
23.5,32.5,21.192593406593407,26.70178260869565,27.867521739130435,18.295343680709536,0.5089450549450549,0.6405434782608695,0.6689782608695652,0.4390909090909091,0.2104835164835165,0.2127391304347826,0.21,0.2147228381374722,0.0418461538461538,0.0502391304347826,0.0401521739130434,0.0566740576496674,0.002087912087912,0.0006086956521739,0.0005434782608695,0.009090909090909,29.393054945054946,21.44241304347826,20.292608695652174,40.68731707317073,28.22336263736264,26.162260869565216,34.33913043478261,16.18709534368071,30.60734065934066,27.76830434782609,36.67173913043478,17.6390243902439,32.39687912087912,24.592717391304348,32.29186956521739,23.19388026607539,3.5727692307692305,3.534217391304348,4.055978260869566,3.185121951219512,Unorganized in Aswan,Aswan,Bare Areas,184.0,38.44182223925551,290.92107494366167,2
23.5,33.5,20.986703296703297,26.6595,27.568847826086955,18.213458980044347,0.5037362637362637,0.6396739130434783,0.661804347826087,0.4370509977827051,0.33,0.3300434782608695,0.33,0.3307982261640798,0.0561978021978021,0.0811739130434782,0.056195652173913,0.111330376940133,0.0029670329670329,0.0150217391304347,0.0011739130434782,0.0617960088691796,28.519736263736263,20.20189130434783,17.48710869565217,42.400465631929045,28.17694505494505,25.86023913043478,33.90408695652174,15.973658536585363,30.34736263736264,27.26515217391304,35.92104347826087,17.309268292682926,31.9416043956044,24.143956521739128,31.638739130434782,22.91405764966741,2.912043956043956,3.130434782608696,3.7375217391304343,2.754124168514412,Ash-Shalatin,Al Bahr al Ahmar,Rainfed Croplands,348.0,58.04252027732454,200.6500957243023,2
23.5,34.5,20.80430769230769,26.46454347826087,27.32054347826087,17.976651884700665,0.4993626373626373,0.635304347826087,0.6555652173913044,0.4312638580931264,0.3312967032967033,0.3358260869565218,0.3308478260869565,0.338669623059867,0.0566153846153846,0.0799347826086956,0.0563260869565217,0.1229933481152993,0.0097802197802197,0.0282608695652173,0.000391304347826,0.0863858093126385,29.48956043956044,21.369304347826084,16.95308695652174,43.64962305986696,28.967076923076924,26.46271739130435,34.57326086956522,16.80951219512195,31.43448351648352,28.146195652173912,36.85621739130435,18.32878048780488,32.93010989010989,25.05884782608696,32.55684782608696,23.91068736141907,2.6764395604395603,2.9065434782608697,3.6705,2.6415299334811526,Ash-Shalatin,Al Bahr al Ahmar,Rainfed Croplands,472.0,159.40180548546203,101.07544209305644,2
24.5,25.5,21.54492307692308,26.46126086956522,28.703217391304342,17.86250554323725,0.5170109890109891,0.6349565217391304,0.6885869565217392,0.4285144124168514,0.1904615384615384,0.1980217391304347,0.1908695652173913,0.1913747228381374,0.0599120879120879,0.0937173913043478,0.0586086956521739,0.1004878048780487,0.0078461538461538,0.1156304347826086,0.003891304347826,0.0428824833702882,35.6469010989011,24.09228260869565,22.813695652173912,48.64057649667406,21.816241758241755,21.46845652173913,29.34523913043478,11.07960088691796,23.34,22.309065217391304,31.11115217391304,11.7180044345898,25.87632967032967,18.94302173913044,26.67910869565217,17.12441241685144,2.552593406593407,2.983608695652174,2.8705434782608696,2.4118181818181816,Shurtah al-Dakhlah,Al Wadi al Jadid,Rainfed Croplands,597.0,627.5480877049309,768.8052803307057,0
24.5,26.5,21.533538461538463,26.45545652173913,28.959173913043475,17.999268292682927,0.5167692307692308,0.6348695652173914,0.6949130434782608,0.4321507760532151,0.1,0.1115869565217391,0.1024782608695652,0.1003991130820399,0.0523076923076923,0.0757826086956521,0.051195652173913,0.0827494456762749,0.0082857142857142,0.1547608695652174,0.0050434782608695,0.0576053215077605,37.46094505494506,25.689586956521737,24.065934782608696,51.26119733924612,21.213296703296702,20.667978260869567,28.6125,10.395188470066518,22.31424175824176,21.102239130434786,29.89782608695652,10.674678492239469,24.78923076923077,17.82263043478261,25.63591304347826,15.93088691796009,2.535538461538461,2.8779130434782605,2.906195652173913,2.414190687361419,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,639.0,544.2824539901299,743.8951088508571,0
24.5,27.5,21.545274725274727,26.463565217391302,28.90943478260869,17.960731707317073,0.5168571428571428,0.6352391304347825,0.6938913043478261,0.4310864745011087,0.15,0.157,0.1508478260869565,0.1501552106430155,0.0566153846153846,0.0806304347826087,0.0539130434782608,0.0796230598669623,0.005010989010989,0.1185869565217391,0.0022608695652173,0.0280044345898004,36.11457142857143,25.0135,22.926239130434784,49.86427937915743,22.58026373626374,21.53604347826087,29.91354347826087,11.472838137472284,23.80032967032967,22.045391304347824,31.239652173913043,11.928647450110864,26.14386813186813,18.86341304347826,26.774760869565217,17.250221729490022,3.29,3.2111304347826084,3.605282608695653,2.8647671840354767,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,488.0,467.6383232908354,690.8323449664041,0
24.5,28.5,21.36331868131868,26.33647826086957,28.690782608695653,17.862616407982262,0.5127252747252747,0.6321304347826087,0.6885869565217392,0.4286917960088692,0.2,0.2015869565217391,0.2,0.2003547671840354,0.0514725274725274,0.0807608695652173,0.0495217391304347,0.0719512195121951,0.002065934065934,0.0248478260869565,4.347826086956522e-05,0.041330376940133,33.5392967032967,22.852695652173917,21.110021739130435,46.41940133037694,24.400417582417585,23.19728260869565,31.61532608695652,12.98680709534368,25.95712087912088,24.077608695652174,33.24754347826087,13.790532150776052,28.223736263736264,20.816586956521736,28.73245652173913,19.25842572062084,3.679274725274725,3.510217391304348,3.936239130434783,3.003991130820399,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,338.0,394.1929428239195,597.6700544007805,0
24.5,29.5,21.032989010989013,26.25621739130435,28.26910869565217,17.675321507760533,0.5045714285714286,0.6299130434782608,0.6786086956521739,0.4241685144124169,0.2,0.2023913043478261,0.2,0.2004212860310421,0.0519340659340659,0.0848478260869565,0.0505652173913043,0.0760532150776053,0.0019120879120879,0.0247826086956521,6.521739130434782e-05,0.0538359201773835,33.48505494505495,22.964804347826085,21.14891304347826,46.30862527716186,24.54210989010989,23.208565217391307,31.619847826086957,13.069356984478937,25.995978021978026,23.963391304347827,33.14382608695652,13.776740576496676,28.19551648351648,20.740760869565214,28.645978260869565,19.23552106430155,3.653516483516484,3.4848695652173918,3.919282608695653,3.027228381374723,Al-Wahat al-Kharijah,Al Wadi al Jadid,Sparse Vegetation,332.0,314.9289565025408,507.24984661363374,0
24.5,30.5,21.02997802197802,26.39115217391305,28.09073913043478,17.692993348115298,0.5048571428571429,0.6335000000000001,0.6743260869565217,0.4248780487804878,0.23,0.2308695652173913,0.2293913043478261,0.2302882483370288,0.0536703296703296,0.0769130434782608,0.0529782608695652,0.0789356984478935,0.0022197802197802,0.0065652173913043,0.0002391304347826,0.0471840354767184,32.05450549450549,21.47163043478261,20.189195652173915,44.21223946784923,26.071252747252743,24.599804347826087,33.05695652173913,14.279645232815964,27.557824175824173,25.33491304347826,34.535000000000004,15.026119733924611,29.63986813186813,22.063108695652176,29.985695652173916,20.54330376940133,3.427648351648352,3.295021739130435,3.726108695652174,2.610088691796009,Al-Wahat al-Kharijah,Al Wadi al Jadid,Sparse Vegetation,124.0,225.71338386764705,419.9573342529621,2
24.5,31.5,21.147846153846157,26.873891304347826,28.37273913043478,17.98011086474501,0.5076043956043956,0.6450434782608695,0.6809999999999999,0.4311308203991131,0.321032967032967,0.3269130434782608,0.3221304347826087,0.3255432372505543,0.0619120879120879,0.0817608695652173,0.0606521739130434,0.0881374722838137,0.010021978021978,0.0043043478260869,0.0001086956521739,0.0247228381374722,32.84285714285714,21.90802173913044,21.37260869565217,45.0970066518847,25.158285714285714,23.57904347826087,31.543586956521736,13.466829268292685,26.44487912087912,24.10573913043478,32.7385,14.006385809312638,28.321186813186813,20.923195652173916,28.44773913043478,19.509246119733923,3.53,3.493413043478261,3.8592608695652175,2.8872283813747237,Al-Wahat al-Kharijah,Al Wadi al Jadid,Bare Areas,438.0,137.67772303612756,330.7314236035645,2
24.5,32.5,20.92063736263736,26.579652173913043,28.154521739130438,17.8459866962306,0.5018681318681318,0.6379347826086956,0.6756521739130436,0.4283370288248337,0.3,0.3001086956521738,0.3000434782608695,0.3011751662971175,0.0556703296703296,0.0758913043478261,0.0594782608695652,0.0867184035476718,0.0032967032967032,0.0068260869565217,0.0059130434782608,0.0281818181818181,29.653758241758243,20.365391304347828,19.119434782608696,41.7839467849224,26.99584615384616,24.98582608695652,33.36586956521739,14.947915742793793,28.538285714285717,25.93695652173913,34.83495652173913,15.877161862527718,30.403076923076924,22.75143478260869,30.463565217391302,21.40372505543237,3.291120879120879,3.323304347826087,3.921934782608696,2.8866297117516626,Unorganized in Aswan,Aswan,Bare Areas,162.0,37.49553596176846,243.0792763351095,2
24.5,33.5,20.51597802197802,26.234652173913044,27.534565217391304,17.473082039911308,0.4923296703296703,0.6296521739130434,0.6605434782608696,0.4191130820399113,0.32,0.32,0.32,0.3216851441241685,0.0506813186813186,0.0712826086956521,0.0511521739130434,0.0951884700665188,0.0047252747252747,0.0059782608695652,0.0002826086956521,0.0367627494456762,27.97013186813187,20.05897826086956,17.005478260869566,41.70751662971176,29.05589010989011,26.73752173913044,34.88915217391305,16.835720620842572,31.560593406593405,28.628021739130432,37.33558695652174,18.52006651884701,33.188923076923075,25.40263043478261,33.00063043478261,24.11159645232816,3.0308791208791206,3.254869565217392,3.8672608695652175,2.7647006651884705,Marsa 'Alam,Al Bahr al Ahmar,Bare Areas,213.0,58.71890540904397,153.77800770114257,2
24.5,34.5,20.4316043956044,26.231739130434782,27.49032608695652,17.441175166297118,0.4903956043956043,0.6296739130434782,0.6595434782608696,0.4186031042128603,0.33,0.3307391304347826,0.33,0.335210643015521,0.0576483516483516,0.0789130434782608,0.0543260869565217,0.1075609756097561,0.0056703296703296,0.009195652173913,6.521739130434782e-05,0.0331485587583148,30.946703296703294,22.59,17.49117391304348,45.76787139689579,28.35312087912088,25.824934782608693,34.18,16.400709534368072,31.08567032967033,27.96086956521739,36.92454347826087,18.162239467849226,32.75742857142857,24.86804347826087,32.51310869565218,23.70270509977827,3.076879120879121,3.450608695652174,3.791,3.0474944567627498,Marsa 'Alam,Al Bahr al Ahmar,Rainfed Croplands,481.0,159.6481725165591,61.68635693023853,2
25.5,25.5,21.061736263736265,26.383869565217392,28.710608695652173,17.3330155210643,0.5055164835164835,0.6333913043478261,0.6890434782608695,0.415920177383592,0.12,0.121195652173913,0.1200434782608695,0.1222616407982261,0.0539560439560439,0.0691739130434782,0.0478043478260869,0.0989578713968958,0.0061538461538461,0.0234130434782608,0.0061086956521739,0.0493126385809312,37.69241758241758,26.40736956521739,23.938717391304348,52.255631929046565,22.183164835164835,21.3015,29.75810869565217,11.263902439024392,23.282593406593406,21.86521739130435,31.09686956521739,11.53529933481153,25.802703296703296,18.60791304347826,26.67067391304348,16.874656319290466,2.389758241758241,2.929826086956522,2.819065217391304,2.372439024390244,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,471.0,575.6235543724916,662.0166384030439,0
25.5,26.5,20.982659340659342,26.274239130434783,28.81808695652174,17.275476718403546,0.5036483516483516,0.6304782608695652,0.6917608695652173,0.4145676274944567,0.09,0.0940869565217391,0.0907173913043478,0.0906651884700665,0.0517142857142857,0.0672608695652173,0.0488695652173913,0.0863414634146341,0.0066153846153846,0.0659782608695652,0.002195652173913,0.0532594235033259,38.63138461538461,27.121978260869568,24.54817391304348,53.36017738359202,22.01048351648352,21.02654347826087,29.48976086956522,11.038070953436808,23.030021978021978,21.475978260869567,30.72376086956522,11.228913525498893,25.5081978021978,18.263826086956524,26.34019565217391,16.516474501108647,2.4705274725274724,2.915739130434783,2.8949782608695656,2.430953436807095,Shurtah al-Dakhlah,Al Wadi al Jadid,Sparse Vegetation,441.0,484.7769389069421,635.8386105636679,0
